all_cc_inx,VAdjMat,MDEC.12,nAtomLAC,nAtomLC,khs.ssCH2,Kier1,Kier2,FMF,VP.1,C2SP3,nAtom,nAcid,mz,CCS,pred_CCS,delta_CCS_N_N_pred,relative_error,compound_class,pubchem_cid,adducts,cluster_inx
all-cc-2755,-0.7013330414431199,0.2912939039739007,-0.5461305933844172,-0.8055944970263498,-0.32141849925984955,-0.7667107453898313,-0.7259450488909369,0.7627269417097163,-0.6009854979688437,-0.2398229259837812,-0.5331906089941935,-0.6711111967386733,-0.8141050630687312,146.032777515073,152.09776947744905,-6.064991962376041,0.04153171682124606,Metabolites,3860435,[M+H]+,15
all-cc-1077,1.3598931527549176,0.5177790397709927,1.747009904552694,2.2388403091021205,2.2203009710521657,1.8217316324790955,2.1871028390757243,-1.3700239983779217,1.8390862990435919,1.9780040951367128,1.9051343330269928,0.5023287400738573,1.7277309252606536,291.1,292.1364533588001,-1.0364533588000882,0.00356047186121638,Lipids and lipid-like molecules,PEp(40:2),[M+Na]+,1
all-cc-694,-0.8112296324267241,-0.5988965443412236,-0.5461305933844172,-0.7210268635227811,-0.6603144286347851,-0.6666608502557491,-0.6374011740143147,-0.20670530378466465,-0.8496647468828014,-0.6663281223531069,-0.7244317809174239,0.5023287400738573,-0.7969684554137891,142.35991098723,149.60898210410306,-7.2490711168730675,0.050920733699554833,Drug and Drug-Like Compounds,34359,[M+H]+,2
all-cc-668,-0.2339562674578923,-0.2275460182091381,-1.2013135927950205,-0.3827563295085066,-0.2366945169161157,-0.46149133076591603,-0.4568348625333839,0.2549290988317077,-0.3663286146978275,-0.6663281223531069,-0.3658545835613669,-0.6711111967386733,-0.4045983455049157,174.55663449301895,174.0505271371356,0.5061073558834153,0.002899387682131645,Drug and Drug-Like Compounds,33624,[M+H]+,15
all-cc-1866,0.2668188867536852,0.3721894423380895,0.10905240602618606,-0.3827563295085066,0.017477430115085815,-0.3389416361047039,-0.5866766257674537,0.3878798067852234,0.022981816200643903,0.18668227038554447,0.04053290677549761,-0.6711111967386733,-0.08184900504975387,204.593874,195.9384986946577,8.655375305342233,0.04230515379625801,Lipids and lipid-like molecules,246164,[M+Na]+,56
all-cc-2316,-2.0677242696070235,-0.7819162765562201,-1.3651093426476713,-0.974729764033487,-0.6603144286347851,-0.9820908832784758,-0.7573839470852247,-1.3700239983779217,-1.1879855337562897,-0.7516291616269721,-1.0112935388022697,0.5023287400738573,-1.2109669212087142,125.85747109999998,127.70337304071913,-1.8459019407191164,0.014666605999515563,Metabolites,586,[M+H]+,96
all-cc-1841,-0.4997100413754072,-0.23908826931621824,1.2556226549947418,0.12464947151290508,0.44109734183375504,-0.2967120460932917,0.20477758025180565,-1.3700239983779217,-0.2573985505203838,0.4425853882071401,-0.15070826514773275,0.5023287400738573,-0.4565287745150096,181.3697045,186.0067878282378,-4.637083328237793,0.025567022568743242,Lipids and lipid-like molecules,445639,[M+Na]+,75
all-cc-3032,-0.9282210997156708,-0.1647855600755561,-1.0375178429423697,-0.8055944970263498,-0.7450384109785188,-0.8876609101551809,-0.7335803160492362,1.0674056474365197,-0.8641527115106119,-0.7516291616269721,-0.8200523668790392,-0.6711111967386733,-0.9625244490912336,137.849347146791,138.72577291613635,-0.8764257693453601,0.006357852158792489,Metabolites,2206,[M+H]+,15
all-cc-221,-0.31828489463281623,0.3515688620156186,-0.7099263432370679,-0.5518915965156439,-0.4908664639473173,-0.5227697949072052,-0.5434503083522241,0.9566133908085924,-0.4529736059130578,-0.3251239652576463,-0.3897597300517707,-0.6711111967386733,-0.4830294791418401,186.208833211914,170.621044226499,15.587788985414988,0.08371132946026995,Metabolites,2893,[M+Na]+,15
all-cc-2783,-1.3327220244993079,-0.9284064440864525,-0.7099263432370679,-0.8055944970263498,-0.6603144286347851,-0.7328622152111361,-0.6290329219635208,-1.3700239983779217,-1.0165037169350437,-0.4104250045315115,-0.8439575133694428,0.5023287400738573,-0.9278337059603248,141.89196769999995,143.27731258548084,-1.3853448854808337,0.009763377786189045,Metabolites,10690,[M+H]+,96
all-cc-1347,0.3877129143916057,2.2959658247768333,0.7642354054367893,-0.12905342899780078,0.2716493771462873,-0.21942781811820072,-0.4641867962274758,0.5134443642968753,0.37409152627710784,0.3572843489332749,0.3752049576411508,-0.6711111967386733,-0.16845247935419108,208.972501219306,205.7519492113432,3.220552007962824,0.015411367472617931,Lipids and lipid-like molecules,6665,[M+H-H2O]+,56
all-cc-1824,0.5551615957371789,0.9454990198783249,1.2556226549947418,0.9703258065485912,0.949441235896158,0.6378954591592321,0.5691639566870319,-1.3700239983779217,0.6560662955288697,0.6984885060287355,0.6859718620164001,0.5023287400738573,0.4981379237413413,240.7,238.64584462903514,2.0541553709648497,0.008534089617635437,Lipids and lipid-like molecules,497299,[M+H]+,10
all-cc-3353,-1.1876255200946633,-0.9284064440864525,-0.5461305933844172,-0.7210268635227811,-0.7450384109785188,-0.8526836902435158,-0.6764832232945491,0.061752856506088666,-1.0091568223823484,-0.7516291616269721,-0.939578099331058,0.5023287400738573,-1.0760740349702729,129.9421887,133.03417738097488,-3.091988680974879,0.02379511005554487,Metabolites,1549111,[M+H-H2O]+,2
all-cc-1267,1.1802672502116511,0.4623077495418213,1.4194184048473926,1.7314345080807088,1.9661290240209643,1.510195797394921,1.720966997287201,-1.3700239983779217,1.4914232950433275,1.7221009773151172,1.5465571356709369,0.5023287400738573,1.344067661947194,273.75,275.20361584402855,-1.4536158440285476,0.0053100122156293965,Lipids and lipid-like molecules,PE(34:1),[M+H]+,1
all-cc-665,-1.8542144165719048,-0.7819162765562201,-1.0375178429423697,-1.0592973975370557,-0.7450384109785188,-1.0997821987547196,-0.8451390698227342,0.6980981253434252,-1.1017295655493058,-0.7516291616269721,-1.0830089782734809,-0.6711111967386733,-1.1632585427610076,123.704689097375,126.41215731465564,-2.7074682172806632,0.02188654477882776,Drug and Drug-Like Compounds,667493,[M+H]+,15
all-cc-932,-0.4997100413754072,-0.23908826931621824,1.2556226549947418,0.12464947151290508,0.10220141245881967,-0.2967120460932917,0.20477758025180565,-1.3700239983779217,-0.3603373406188592,0.10138123111167943,-0.24632885110934802,0.5023287400738573,-0.5698576485378027,170.6541169,175.20150085226925,-4.547383952269256,0.02664678728456305,Lipids and lipid-like molecules,5280934,[M+H]+,75
all-cc-2326,-1.3327220244993079,-0.9284064440864525,-0.8737220930897188,-0.6364592300192125,-0.4908664639473173,-0.7328622152111361,-0.5018238580983332,-1.3700239983779217,-0.9707225858464196,-0.4957260438053766,-0.7961472203886353,0.5023287400738573,-0.9537605298461366,139.02447130000002,142.79123860867804,-3.7667673086780553,0.027094275370771043,Metabolites,43088,[M+H]+,96
all-cc-1418,1.325363754088644,0.4825384222592016,1.6885114219944741,2.0697050420949834,2.135576988708432,1.7594244654622606,2.005349851444574,-1.3700239983779217,1.7339218732338098,1.8927030558628481,1.7856086005749745,0.5023287400738573,1.5795297417105871,285.1,285.68749091228057,-0.5874909122805434,0.002060648587444908,Lipids and lipid-like molecules,PE(38:2),[M+H]+,1
all-cc-1264,1.4270392951033068,2.5432142529939874,1.6378127374382745,2.0697050420949834,1.6272330946460292,1.9463459665127647,1.915919319707557,-1.3700239983779217,1.8610950358771945,1.3808968202196563,1.8573240400461861,0.5023287400738573,1.7363658864576066,291.299999999999,291.37172739927775,-0.07172739927875682,0.0002462320606891763,Lipids and lipid-like molecules,PC(38:5),[M+H]+,61
all-cc-1255,1.290163840880704,2.4118487177033057,1.3896373597174485,1.7314345080807088,1.9661290240209643,1.6971172984454257,1.6389223412650786,-1.3700239983779217,1.772592187070318,1.7221009773151172,1.7617034540845709,0.5023287400738573,1.5272752241340104,286.2,288.26874751474764,-2.0687475147475425,0.007228328143771986,Lipids and lipid-like molecules,PC(34:1),[M+H]+,61
all-cc-1902,1.359893152206082,2.487523271117228,1.2556226549947418,1.9005697750878456,1.9661290240209643,1.8217316324790955,1.777171235898786,-1.3700239983779217,1.8681067787986647,1.7221009773151172,1.8573240400461861,0.5023287400738573,1.7363570863782152,300.7412654,294.2829366744807,6.458328725519266,0.02147470090919976,Lipids and lipid-like molecules,5364680,[M+Na]+,61
all-cc-2764,0.20320749743976893,-0.9284064440864525,-0.3823348435317664,0.040081838009336464,-0.15197053457238188,-0.25141219252238045,-0.3509499173677844,1.2549002355760908,-0.15487475965002148,-0.4104250045315115,-0.2702339975997517,-0.6711111967386733,-0.14762677977730645,191.692906684658,188.49206132292858,3.2008453617294217,0.0166977767570447,Metabolites,3559,[M+H]+,56
all-cc-76,0.06886911708563574,-0.39640666474775776,-0.8737220930897188,-0.4673239630120752,-0.4908664639473173,-0.21560212453291447,-0.3268574234756623,0.2431112581247282,-0.333416027303302,-0.5810270830792418,-0.3658545835613669,0.5023287400738573,-0.19568456482844154,185.061244623676,181.8640552355344,3.197189388141595,0.017276385418476536,Metabolites,2471,[M+H]+,8
all-cc-1365,1.1421029231315538,0.4347109810612861,1.5613747219323426,1.9005697750878456,1.7966810593334963,1.447888630378086,1.6500717917686158,-1.3700239983779217,1.4148532059306766,1.7221009773151172,1.4509365497093216,1.675768676886388,1.3656530159882785,274.0,273.90620153574383,0.09379846425616734,0.0003423301615188589,Lipids and lipid-like molecules,PA(36:2),[M+Na]+,69
all-cc-1452,0.9808643834300492,0.4644672601287377,1.747009904552694,1.9005697750878456,2.2203009710521657,1.1986599623107463,1.699759489727849,-1.3700239983779217,1.4471162041297168,2.3192082522321735,1.5465571356709369,-0.6711111967386733,0.9349302891735924,274.7,275.36447456055413,-0.6644745605541402,0.0024189099401315628,Lipids and lipid-like molecules,Cer(40:0),[M+H]+,21
all-cc-685,-0.31828489463281623,-0.07789118501522088,-0.8737220930897188,-0.5518915965156439,-0.4061424816035834,-0.5227697949072052,-0.4693031938374807,0.6463950722503907,-0.5894157440652791,-0.7516291616269721,-0.5092854625037897,-0.6711111967386733,-0.5572158387975411,164.529606787721,164.6832298416819,-0.15362305396089934,0.000933710697790134,Drug and Drug-Like Compounds,12478,[M+H]+,15
all-cc-460,-0.0022277828594486613,-0.9284064440864525,0.10905240602618606,-0.5518915965156439,-0.7450384109785188,-0.43308997325974,-0.5523273407187305,0.7880164785486987,-0.6055776955384081,-0.7516291616269721,-0.6527163414462125,-0.6711111967386733,-0.3964047170876048,165.926304942727,166.80659209360675,-0.8802871508797523,0.005305289906766755,Drug and Drug-Like Compounds,5280647,[M+H]+,15
all-cc-2079,-0.2339562674578923,-0.7322757540708629,-0.8737220930897188,-0.5518915965156439,-0.6603144286347851,-0.6133972338234872,-0.6304236692364318,0.8015042315294915,-0.631224015740996,-0.4957260438053766,-0.6049060484654049,-0.6711111967386733,-0.5572763967998808,164.2099645,162.80248606100832,1.4074784389916886,0.008571212126360873,Metabolites,27476,[M+H]+,15
all-cc-3147,-0.07622738731900902,0.8086553210971411,-0.05474334382646475,-0.6364592300192125,-0.4061424816035834,-0.493369041990177,-0.4794534800101549,0.7451009008825463,-0.31743717885255396,-0.5810270830792418,-0.2941391440901555,-0.6711111967386733,-0.5002159458469376,169.949052829066,170.74545638988894,-0.7964035608229381,0.004686131211475225,Metabolites,5584,[M+H]+,15
all-cc-3135,0.13728246571610744,0.07341582294026007,-0.3823348435317664,-0.5518915965156439,-0.6603144286347851,-0.1539782066994427,-0.3139625827292136,0.061752856506088666,-0.3438358800853458,-0.7516291616269721,-0.34194943707096315,-0.6711111967386733,-0.2130119955411164,181.89344411243096,181.94802891594261,-0.05458480351163075,0.000300092198363626,Metabolites,4507,[M+H]+,15
all-cc-1636,1.864203059472864,1.493985485954971,1.9108056544053449,2.5395252286017764,1.7966810593334963,2.8809534717652894,3.5373292999940427,-1.3700239983779217,2.534661080380438,1.7221009773151172,2.5983835812487035,-0.6711111967386733,2.5388078880342366,332.7,334.205459269492,-1.5054592694920077,0.004524975261472821,Lipids and lipid-like molecules,TG(62:14),[M+NH4]+,46
all-cc-3036,0.2668188867536852,-0.9284064440864525,-0.8737220930897188,-0.298188696004938,-0.15197053457238188,-0.3389416361047039,-0.38519802764562094,1.3742149734830933,-0.04980793541618672,-0.4104250045315115,-0.2702339975997517,-0.6711111967386733,-0.1911235452133608,186.622252573633,184.60309677615157,2.0191557974814884,0.010819480365476874,Metabolites,4747,[M+H]+,56
all-cc-2782,-1.8542144165719048,-0.9284064440864525,-1.2013135927950205,-0.8901621305299183,-0.6603144286347851,-0.9197837162616408,-0.7515227515034987,-1.3700239983779217,-1.1342706577506405,-0.6663281223531069,-1.0351986852926731,1.675768676886388,-1.0413702658392012,135.8597158,137.2170268224425,-1.3573110224425022,0.009990533356043588,Metabolites,729,[M+H]+,74
all-cc-3300,-0.31828489463281623,-0.9284064440864525,-0.3823348435317664,-0.8055944970263498,-0.7450384109785188,-0.8078851305987561,-0.7127937276284094,1.5598156768939837,-0.6423073881779009,-0.7516291616269721,-0.7722420738982314,-0.6711111967386733,-0.7796385805975665,145.71,145.89277213725362,-0.18277213725363595,0.001254355481803829,Metabolites,6697,[M+H]+,15
all-cc-2759,-0.4067287076430858,-0.8379907497407607,-0.7099263432370679,-0.7210268635227811,-0.6603144286347851,-0.4182110217761197,-0.4693031938374807,-0.4393690427033161,-0.6373005916165071,-0.3251239652576463,-0.5092854625037897,0.5023287400738573,-0.4092332360890101,164.758755175449,170.20651213032653,-5.447756954877518,0.0330650528955277,Metabolites,5462244,[M+Na]+,2
all-cc-1319,0.20320749743976893,0.9527234450043724,-0.2185390936791156,-0.298188696004938,0.017477430115085815,-0.3984380330595536,-0.5641219216952126,0.7394605678178513,-0.01079427118366522,0.10138123111167943,-0.07899282567652137,-0.6711111967386733,-0.2822703094401893,188.175739536943,187.60256656508938,0.5731729718536371,0.003045945100383733,Lipids and lipid-like molecules,5995,[M+H]+,56
all-cc-3077,-0.002227782859459821,-0.5291702678841711,-0.5461305933844172,-0.4673239630120752,-0.7450384109785188,-0.43308997325974,-0.5253593792575684,1.0577715381645283,-0.494405157671873,-0.7516291616269721,-0.5810009019750011,-0.6711111967386733,-0.33965838354248234,170.676914827898,172.99068344460176,-2.3137686167037543,0.013556423954796944,Metabolites,54676228,[M+H]+,15
all-cc-1873,-0.1533768424094642,-0.2743759301071556,1.5832141547000431,0.29378473852004233,0.10220141245881967,-0.231695871814853,0.006921159016453335,-0.9653914089541792,-0.1955338338923356,0.2719833096594097,-0.12680311865732896,0.5023287400738573,-0.2910622141152941,186.8333333,190.2955538957238,-3.4622205957238066,0.01853106474402235,Lipids and lipid-like molecules,5283203,[M+Na]+,75
all-cc-759,-0.5977197793916199,-0.5354522066283359,-0.5461305933844172,-0.8055944970263498,-0.4908664639473173,-0.7059393652655901,-0.7309632664070754,0.4547896401997362,-0.6590361885119368,-0.5810270830792418,-0.7244317809174239,-0.6711111967386733,-0.5837816323851599,159.405657838644,155.89152595687742,3.514131881766616,0.02204521426286979,Drug and Drug-Like Compounds,4165,[M+H]+,15
all-cc-363,-0.07622738731900902,-0.6580711460490299,-0.05474334382646475,-0.3827563295085066,-0.7450384109785188,-0.493369041990177,-0.5421943378704254,0.8861092274999096,-0.5915938411154855,-0.7516291616269721,-0.6288111949558087,-0.6711111967386733,-0.4747127491492971,162.05566309160102,165.6307480860658,-3.5750849944648166,0.022060845799902848,Drug and Drug-Like Compounds,5318834,[M+H]+,15
all-cc-591,-0.07622738731900902,0.2358866869706558,-0.8737220930897188,-0.4673239630120752,-0.2366945169161157,-0.16950158010058505,-0.13837656925960115,-0.594478201982417,-0.2988671940864676,-0.3251239652576463,-0.24632885110934802,0.5023287400738573,-0.32603675403774296,181.099809382817,179.79720943735703,1.3025999454599742,0.007192718478827767,Drug and Drug-Like Compounds,4922,[M+H]+,8
all-cc-1141,1.427039294506045,0.4823389258955726,1.9108056544053449,1.9005697750878456,2.135576988708432,1.7605573230443838,1.7554342022449685,-1.0316040144962502,1.9143234533393592,2.489810330779904,2.000754918988609,-0.6711111967386733,1.7279661865647082,294.3,296.3689969160067,-2.068996916006654,0.0070302307713443896,Lipids and lipid-like molecules,6321359,[M+Na]+,58
all-cc-518,0.13728246571610744,0.27561704405229714,-0.05474334382646475,-0.5518915965156439,-0.32141849925984955,-0.4577363295771288,-0.4797727208964634,1.344386289006345,0.038013635862452176,-0.5810270830792418,-0.2941391440901555,-0.6711111967386733,-0.2304126186594972,184.435499065239,183.8852143917128,0.5502846735262494,0.002983615824042645,Drug and Drug-Like Compounds,4106,[M+H]+,56
all-cc-2701,-0.8112296324267241,-0.9284064440864525,-0.3823348435317664,-0.7210268635227811,-0.6603144286347851,-0.6666608502557491,-0.5995434032583292,-0.20670530378466465,-0.8624224013699321,-0.5810270830792418,-0.7722420738982314,0.5023287400738573,-0.8842166988377304,137.5257372,144.83649070038229,-7.310753500382277,0.05315916605304535,Metabolites,11811,[M+H-H2O]+,2
all-cc-1574,1.5847681751368206,1.4217226240367882,1.628712974467548,2.0650068398578183,3.321712741520705,2.2578818015969397,2.8108259766955292,-1.3700239983779217,2.5203126800285642,3.25751968424469,2.5505732882678958,-0.6711111967386733,2.0511312455075905,323.4,323.3684249749429,0.031575025057065886,9.763458582889884e-05,Lipids and lipid-like molecules,TG(52:0),[M+NH4]+,46
all-cc-1197,1.3937771026910082,0.4911279681579654,1.7704092969207994,2.2388403091021205,1.2883371652710935,1.8840387994959304,2.147967430302045,-1.3700239983779217,1.5720894883183123,1.0396926631241958,1.6421777216325515,0.5023287400738573,1.6489401718565642,280.7,281.744426475643,-1.0444264756430357,0.0037207925744319045,Lipids and lipid-like molecules,PE(40:8),[M+H]+,1
all-cc-1106,1.325363754088644,0.4716879515094813,1.4662171912215605,1.9005697750878456,1.7966810593334963,1.7594244654622606,1.9010864081671703,-1.3700239983779217,1.6064139795491368,1.636799938041252,1.6660828681229556,0.5023287400738573,1.6794282941856695,282.0,283.9467877453997,-1.9467877453997176,0.00690350264326141,Lipids and lipid-like molecules,PG(36:3),[M+Na]+,1
all-cc-1621,1.811656232602928,1.4815583178007157,1.862630433378696,2.4154374257760587,2.3050249533958995,2.7563391377316195,3.3918925578614068,-1.3700239983779217,2.5935546739448454,2.233907212958308,2.6461938742295112,-0.6711111967386733,2.451810436140394,334.1,334.00049703572836,0.09950296427160764,0.00029782389784976845,Lipids and lipid-like molecules,TG(60:10),[M+NH4]+,46
all-cc-2689,-0.8112296324267241,-0.9284064440864525,-0.7099263432370679,-0.8055944970263498,-0.6603144286347851,-0.6666608502557491,-0.6706260416515505,-0.20670530378466465,-0.8380457562843029,-0.4104250045315115,-0.7483369274078276,1.675768676886388,-0.5533586676434413,158.00129009999995,158.59772471797697,-0.5964346179769677,0.003774871822878665,Metabolites,439165,[M+Na]+,26
all-cc-2700,-0.15337684240947647,-0.9284064440864525,-0.7099263432370679,-0.6364592300192125,-0.7450384109785188,-0.4001254537318164,-0.4794534800101549,0.4630842476478172,-0.6098033593756844,-0.4104250045315115,-0.5810009019750011,1.675768676886388,-0.3179488004324016,170.12627859999995,171.1995456607754,-1.0732670607754071,0.006308649490293425,Metabolites,3084023,[M+Na]+,47
all-cc-2699,-0.8112296324267241,-0.9284064440864525,-0.7099263432370679,-0.8055944970263498,-0.5755904462910512,-0.6666608502557491,-0.6999442303843095,-0.4005917528835408,-0.8423914106721166,-0.4104250045315115,-0.7483369274078276,1.675768676886388,-0.5533586676434413,154.0139346,157.81698027742897,-3.803045677428969,0.02469286748180361,Metabolites,193537,[M+Na]+,26
all-cc-524,-0.9282210997156708,-0.3498718545256692,-0.7099263432370679,-0.8055944970263498,-0.5755904462910512,-0.8876609101551809,-0.7335803160492356,0.845821134180663,-0.8138408153589356,-0.5810270830792418,-0.7483369274078276,-0.6711111967386733,-0.9406743376426572,145.795644855478,141.82423165392794,3.971413201550064,0.027239587338063385,Drug and Drug-Like Compounds,46695,[M+H]+,15
all-cc-671,0.4452650047535751,1.7690599297263958,-0.5461305933844172,0.29378473852004233,-0.2366945169161157,0.15477152740760194,0.05504540313229932,0.7314549337905436,0.057460833936253126,-0.4104250045315115,0.1361534927371128,-0.6711111967386733,0.0881198596337962,205.693864236594,207.53570259735062,-1.841838360756612,0.008954269820309686,Drug and Drug-Like Compounds,4031,[M+H]+,56
all-cc-468,-0.5977197793916199,-0.6461220932961873,-0.8737220930897188,-0.5518915965156439,-0.6603144286347851,-0.7059393652655901,-0.5459931143749198,0.4547896401997362,-0.7624884018662749,-0.7516291616269721,-0.7483369274078276,-0.6711111967386733,-0.7708256965043863,150.009520117456,150.35925803304673,-0.34973791559073675,0.0023314381335057628,Drug and Drug-Like Compounds,5501,[M+H]+,15
all-cc-40,-1.4904509046381913,-0.6468158468063289,-0.8737220930897188,-0.8901621305299183,-0.7450384109785188,-0.9764265953678546,-0.741803932299106,0.32207592103045074,-1.0716649245161929,-0.7516291616269721,-0.9873883923118656,-0.6711111967386733,-1.1195731326126286,129.6846698,129.59173650016675,0.09293329983324836,0.0007166097579349227,Metabolites,1183,[M+H]+,15
all-cc-1881,-0.07622738731900902,-0.3109784985066045,1.5832141547000431,0.29378473852004233,-0.15197053457238188,0.01482378899088289,0.2313732153908889,-1.3700239983779217,-0.21703723747855047,0.10138123111167943,-0.07899282567652137,0.5023287400738573,-0.15169241555468618,197.891372,195.1332648444229,2.7581071555770222,0.013937480586960722,Lipids and lipid-like molecules,5280914,[M+Na]+,75
all-cc-2632,-1.1876255200946633,-0.9284064440864525,-0.8737220930897188,-1.0592973975370557,-0.2366945169161157,-1.137305778628106,-0.9100142646828252,1.450142533969368,-0.7886943791591601,-0.2398229259837812,-0.7722420738982314,-0.6711111967386733,-1.1235429492840028,138.59423643550699,132.43313370411198,6.161102731395032,0.04445424925200277,Metabolites,2130,[M+H]+,15
all-cc-503,0.3282735374646281,1.892539294057272,0.10905240602618606,-0.3827563295085066,0.017477430115085815,-0.41786487084824575,-0.6051759480364114,1.0162707597620888,0.15269378301638953,0.10138123111167943,0.1361534927371128,-0.6711111967386733,-0.2296240576218337,195.39190989532295,193.17113735357344,2.220772541749568,0.011365734348670315,Drug and Drug-Like Compounds,441082,[M+H]+,56
all-cc-687,-0.4067287076430858,-0.28410472314598256,-0.2185390936791156,-0.7210268635227811,-0.5755904462910512,-0.7325506793760519,-0.6378873269598302,1.3874721665838734,-0.5919376716239019,-0.7516291616269721,-0.5810009019750011,-0.6711111967386733,-0.7444633603778662,155.549930590855,153.79893868748402,1.7509919033709591,0.011256783572450543,Drug and Drug-Like Compounds,4528,[M+H]+,15
all-cc-2510,-0.4997100413754072,-0.6689679423976165,-0.3823348435317664,-0.6364592300192125,-0.6603144286347851,-0.6450108356777087,-0.5729123535988291,0.18106759441308776,-0.7001897861976106,-0.5810270830792418,-0.6766214879366163,0.5023287400738573,-0.6140470221725334,162.7367489,159.20597556158174,3.530773338418272,0.021696226342753682,Metabolites,439917,[M+Na]+,8
all-cc-1547,1.1802672502116511,1.3030819501170947,0.7232864679736266,1.2451706154351894,2.3050249533958995,1.510195797394921,1.94212589812522,-1.3700239983779217,1.6384087628400026,2.233907212958308,1.6899880146133597,-0.6711111967386733,1.3183890019148057,285.0,284.90457649306137,0.09542350693863,0.0003348193225916842,Lipids and lipid-like molecules,TG(40:0),[M+NH4]+,46
all-cc-855,-1.6632233448233849,-0.5260922654408231,-0.7099263432370679,-0.974729764033487,-0.7450384109785188,-1.0381673335936272,-0.8292733051386402,0.4912859129712896,-1.0892488842736512,-0.7516291616269721,-0.9873883923118656,-0.6711111967386733,-1.176140406165221,123.181012875888,126.66370456944135,-3.482691693553349,0.028272958731573043,Drug and Drug-Like Compounds,2972,[M+H]+,15
all-cc-1205,1.1421029227264972,0.4944128393859635,1.2556226549947418,1.7314345080807088,1.7119570769897627,1.447888630378086,1.7567805172467008,-1.3700239983779217,1.398134340572366,1.466197859493522,1.4748416961997253,0.5023287400738573,1.265603660354296,270.9,271.537581246135,-0.6375812461350847,0.002353566800055684,Lipids and lipid-like molecules,52925127,[M+H]+,1
all-cc-1936,0.06886911708563574,-0.3370872519605286,1.9108056544053449,0.4629200055271796,-0.32141849925984955,0.13943812302455275,0.3710599813461095,-1.3700239983779217,-0.17299204137893334,-0.06922084743605088,-0.031182532695713774,0.5023287400738573,-0.047131845559752375,200.6,198.11436779742763,2.4856322025723614,0.012390988048715659,Lipids and lipid-like molecules,11383310,[M+Na]+,75
all-cc-3213,-1.0532871397405434,-0.9284064440864525,-0.5461305933844172,-0.8055944970263498,-0.6603144286347851,-0.9477583626773624,-0.7498991516193643,0.7776412839480907,-0.9333312747973675,-0.6663281223531069,-0.9156729528406542,0.5023287400738573,-1.0192994261357942,137.15879934999901,135.09577564045577,2.0630237095432165,0.015041132755025327,Metabolites,802,[M+H]+,8
all-cc-1820,-0.31828489463281623,-0.2302047153890938,1.5832141547000431,0.29378473852004233,0.10220141245881967,-0.17209771205962188,0.3509402269640081,-1.3700239983779217,-0.2648227494700032,0.10138123111167943,-0.15070826514773275,0.5023287400738573,-0.4565156358159683,178.6,180.9923373446261,-2.3923373446261564,0.013394945938556307,Lipids and lipid-like molecules,11722594,[M+H]+,75
all-cc-296,0.7567845958048931,1.1006924923269041,0.2728481558788369,-0.298188696004938,-0.4061424816035834,0.054779770055692484,-0.4005219130765128,0.6372710040575031,0.20599400246734453,-0.3251239652576463,0.08834319975630521,-0.6711111967386733,0.2490895648894285,206.287222197052,206.85882192877472,-0.5715997317227277,0.0027708925721861627,Drug and Drug-Like Compounds,6708728,[M+H]+,56
all-cc-3397,1.1421029227264972,0.4615520524853621,-0.3823348435317664,0.3783523720236109,-0.6603144286347851,0.7518761119048337,0.08955881447418862,0.3925800843391339,0.4889547516651474,-0.4104250045315115,0.470825543602766,-0.6711111967386733,0.8853088877886647,262.20528343472,238.11519007898534,24.090093355734663,0.09187493493712252,Metabolites,54675769,[M+H]+,56
all-cc-582,0.7084420354057164,1.5128696239731694,0.10905240602618606,-0.12905342899780078,-0.06724655222864802,0.14230543604285611,-0.3568689156672781,0.18106759441308776,0.32370853406451144,-0.06922084743605088,0.2556792251891318,-0.6711111967386733,0.29291003245309816,214.015487488839,212.28585575789367,1.7296317309453286,0.008081806374108928,Drug and Drug-Like Compounds,16533,[M+H]+,56
all-cc-1728,1.290163840880704,0.4617365401385905,1.5832141547000431,1.5622992410735717,1.6272330946460292,1.5114175063566404,1.4821214684203785,-1.0188334495935387,1.5705359072698746,1.9780040951367128,1.6660828681229556,-0.6711111967386733,1.3791341280636755,283.4,280.6158927172617,2.784107282738262,0.009823949480374957,Lipids and lipid-like molecules,GlcCer(36:2),[M+H]+,58
all-cc-567,-0.4997100413754072,0.29097475140051954,-0.3823348435317664,-0.4673239630120752,-0.2366945169161157,-0.6450108356777087,-0.534424067156366,1.2151286562737598,-0.4984188764329926,-0.4957260438053766,-0.4614751695229821,-0.6711111967386733,-0.7138314672518434,160.48769333047198,160.59024793479404,-0.10255460432202312,0.0006390184953985561,Drug and Drug-Like Compounds,5511,[M+H]+,15
all-cc-441,-0.8112296324267241,-0.9284064440864525,-0.2185390936791156,-0.8901621305299183,-0.4061424816035834,-0.967000866266586,-0.7853160341580628,1.5105746739482406,-0.7556177069863508,-0.6663281223531069,-0.7722420738982314,-0.6711111967386733,-0.9537431030828688,137.931784763351,137.94627174630187,-0.014486982950870697,0.00010503005507922596,Drug and Drug-Like Compounds,10235,[M+H]+,15
all-cc-814,-0.15337684240947647,0.2119452868293512,-0.3823348435317664,-0.3827563295085066,-0.15197053457238188,-0.4001254537318164,-0.3607763793884293,0.7451009008825463,-0.3882205229615309,-0.4104250045315115,-0.3180442905805593,-0.6711111967386733,-0.4437148939947456,174.698245711653,175.29907716892268,-0.6008314572696918,0.003439252951980927,Drug and Drug-Like Compounds,2467,[M+H]+,56
